user_id,exposed_date,expose_cnt,watch_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
3422,20220922,15,15,138,0.40584515584459874,0,3,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
3423,20220916,23,20,2394,1.0,0,20,0,0,0,0,0,0.0,0.8696,0.0,0.0,0.0,0.0,0.0
3423,20220917,11,11,1464,0.9430729015393553,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3423,20220918,5,5,1025,1.0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3423,20220919,7,7,1045,1.0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3423,20220920,12,12,1296,0.3296280696613988,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3423,20220921,15,15,2685,0.5089333218013937,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3424,20220922,6,6,174,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3425,20220916,3,3,51,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3425,20220918,37,37,255,0.19973425498852895,0,6,0,0,0,0,0,0.0,0.1622,0.0,0.0,0.0,0.0,0.0
3426,20220920,18,18,1656,0.5618111367643059,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3427,20220917,10,10,24,0.011786954911084117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,20220918,1,1,3,0.3448275862068966,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,20220920,2,2,2,0.06329113924050632,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,20220916,9,9,1620,0.8732248902659437,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3428,20220917,7,7,725,1.0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3428,20220920,2,2,12,0.03801486381175039,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,20220916,6,6,180,0.37831021437578816,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3429,20220917,5,5,120,0.04294149221685454,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3429,20220918,6,6,546,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3429,20220920,15,15,660,0.6066260270341903,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
3429,20220921,14,8,991,0.8870534100054821,0,8,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
3429,20220922,16,16,2410,0.4396278486295776,0,16,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3430,20220916,24,24,922,0.5209805156442672,0,24,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3430,20220917,9,9,630,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3430,20220918,16,16,348,0.07409609525204557,0,2,0,0,0,0,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3430,20220919,139,135,5472,0.5538194916981632,0,103,0,0,0,0,0,0.0,0.741,0.0,0.0,0.0,0.0,0.0
3430,20220920,52,52,2542,0.7154042642144346,0,48,0,0,0,0,0,0.0,0.9231,0.0,0.0,0.0,0.0,0.0
3430,20220921,110,91,5022,0.7537839812126883,0,72,0,0,0,0,0,0.0,0.6545,0.0,0.0,0.0,0.0,0.0
3430,20220922,77,58,4519,0.6353326885761084,0,43,0,0,0,0,0,0.0,0.5584,0.0,0.0,0.0,0.0,0.0
3431,20220918,6,6,24,0.0193549011448424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,20220919,6,6,78,0.038156736131493986,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3431,20220921,4,4,204,0.39090644305796146,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3432,20220917,6,6,174,0.2684364962557737,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3432,20220918,23,23,324,0.36188870529879724,0,17,0,0,0,0,0,0.0,0.7391,0.0,0.0,0.0,0.0,0.0
3432,20220919,45,45,1242,0.3102862648584302,0,35,0,0,0,0,0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0
3432,20220920,22,22,504,0.7462860502078761,0,22,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3432,20220921,30,30,42,0.05471818794868537,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,20220922,3,3,9,0.28754912297517493,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,20220916,21,21,345,0.1448482153293097,0,6,0,0,0,0,0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0
3434,20220916,15,15,201,0.19327118963453424,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
3434,20220917,38,38,929,0.6634959426284284,0,23,0,0,0,0,0,0.0,0.6053,0.0,0.0,0.0,0.0,0.0
3434,20220919,3,3,9,0.033988172116103596,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,20220920,29,29,272,0.344685606612137,0,14,0,0,0,0,0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0
3434,20220921,58,52,3757,0.5679429386140669,0,49,0,0,0,0,0,0.0,0.8448,0.0,0.0,0.0,0.0,0.0
3434,20220922,43,43,694,0.6485991044391809,0,29,0,0,0,0,0,0.0,0.6744,0.0,0.0,0.0,0.0,0.0
3436,20220919,11,11,1124,0.9344335201187765,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3437,20220916,12,12,180,0.08334120444708666,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3437,20220922,12,12,24,0.004800768122899665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,20220920,18,15,210,0.16470002187817723,0,10,0,0,0,0,0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
3439,20220916,18,18,649,0.8202639662892393,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3439,20220917,45,45,2194,0.7900010822936101,0,43,0,0,0,0,0,0.0,0.9556,0.0,0.0,0.0,0.0,0.0
3439,20220919,36,36,1218,0.8175105639382632,0,36,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3439,20220920,26,26,1295,0.6392033903757777,0,22,0,0,0,0,0,0.0,0.8462,0.0,0.0,0.0,0.0,0.0
3439,20220921,12,12,294,0.2484900003221402,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
3440,20220917,8,8,233,0.39908270451249706,0,3,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
3440,20220918,10,10,1084,0.30484194870693815,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3440,20220919,4,4,696,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3442,20220916,19,19,641,0.47920095249601774,0,9,0,0,0,0,0,0.0,0.4737,0.0,0.0,0.0,0.0,0.0
3442,20220919,25,25,710,0.5625084457110321,0,13,0,0,0,0,0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
3442,20220920,8,8,262,0.6934962779508478,0,2,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3442,20220921,9,9,27,0.015717833453836722,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,20220916,6,6,1188,0.5202388180530257,0,6,0,3,0,0,0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
3446,20220917,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,20220916,12,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,20220920,9,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,20220921,4,4,8,0.10562450488513336,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,20220922,9,9,234,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3450,20220917,4,4,40,0.7751937984496123,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3451,20220916,12,12,432,0.13484299818213843,0,4,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
3451,20220917,10,10,40,0.01488095238095238,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,20220918,35,35,3052,0.7672701427444457,0,32,0,0,0,0,0,0.0,0.9143,0.0,0.0,0.0,0.0,0.0
3451,20220919,15,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,20220920,9,6,12,0.017873100983020553,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,20220922,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3455,20220916,40,37,286,0.11177466355466782,0,3,0,0,0,0,0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
3455,20220918,3,3,6,0.02250984805852561,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,20220920,10,10,260,0.22548611257002085,0,2,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
3458,20220915,8,8,1242,0.9990884422962775,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3458,20220916,6,6,906,0.5961137376091619,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3458,20220918,44,44,1933,0.756528298984535,0,38,0,0,0,0,0,0.0,0.8636,0.0,0.0,0.0,0.0,0.0
3458,20220919,9,6,669,0.5349186395698025,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
3458,20220921,15,15,1789,0.806420267845643,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3458,20220922,1,1,47,0.7034243295019157,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3461,20220917,36,35,445,0.3421601245836457,0,19,0,0,0,0,0,0.0,0.5278,0.0,0.0,0.0,0.0,0.0
3461,20220918,65,65,822,0.26996645120189816,0,29,0,0,0,0,0,0.0,0.4462,0.0,0.0,0.0,0.0,0.0
3461,20220920,25,21,504,0.5235956154282603,0,21,0,0,0,0,0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
3461,20220921,53,47,1263,0.34666109337323847,0,34,0,0,0,0,0,0.0,0.6415,0.0,0.0,0.0,0.0,0.0
3464,20220916,44,35,666,0.380099333456936,0,14,0,0,0,0,0,0.0,0.3182,0.0,0.0,0.0,0.0,0.0
3464,20220917,1,1,9,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3464,20220918,32,32,1145,0.3205342277586614,0,29,0,0,0,0,0,0.0,0.9062,0.0,0.0,0.0,0.0,0.0
3464,20220919,13,13,1692,0.990698668947453,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3464,20220920,36,36,1656,0.7533430472428985,0,36,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3464,20220921,7,3,165,0.600220444599653,4,3,0,0,0,0,0,0.5714,0.4286,0.0,0.0,0.0,0.0,0.0
3464,20220922,9,9,99,0.07328447701532312,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3465,20220915,8,8,1784,0.9861721074254721,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3465,20220916,128,116,3694,0.2920980245968712,2,33,2,0,0,0,0,0.0156,0.2578,0.0156,0.0,0.0,0.0,0.0
3465,20220917,142,142,3380,0.31107182569405684,6,52,6,0,0,0,0,0.0423,0.3662,0.0423,0.0,0.0,0.0,0.0
3465,20220918,72,69,2052,0.4683600374933432,0,36,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3465,20220921,21,21,108,0.1503114097046518,0,6,0,0,0,0,0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0
3465,20220922,8,6,6,0.0031291069528756495,2,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
3466,20220915,6,6,546,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220916,51,51,5838,0.5649182192475872,0,51,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220917,14,14,2346,0.6946224100327153,0,14,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220918,18,18,1842,1.0,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220919,6,6,798,0.6902532839828724,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220920,3,3,210,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3466,20220921,9,5,540,1.0,0,5,0,0,0,0,0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
3466,20220922,23,23,1853,1.0,0,23,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3469,20220916,34,34,741,0.5004748808326054,0,18,0,0,0,0,0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0
3469,20220917,83,83,3015,0.4667993151647953,0,59,0,0,0,0,0,0.0,0.7108,0.0,0.0,0.0,0.0,0.0
3469,20220919,168,168,5228,0.3299007196879912,2,90,0,0,0,0,0,0.0119,0.5357,0.0,0.0,0.0,0.0,0.0
3470,20220918,9,9,189,0.15569122431487298,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
3470,20220919,4,4,124,0.2209550962223806,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3470,20220920,20,20,618,0.16131585084940422,0,6,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
3471,20220916,56,56,1695,0.5517131411154458,0,45,0,0,0,0,0,0.0,0.8036,0.0,0.0,0.0,0.0,0.0
3471,20220917,32,32,470,0.36919343598790366,0,26,0,0,0,0,0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0
3471,20220918,23,23,848,0.5208165655878954,0,23,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3471,20220919,53,53,2888,0.5117689973421431,0,48,0,0,0,0,0,0.0,0.9057,0.0,0.0,0.0,0.0,0.0
3471,20220920,48,48,2076,0.27119312452967986,0,39,0,0,0,0,0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0
3472,20220920,6,6,12,0.025729098323749245,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,20220921,3,3,75,0.4157450983652902,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3472,20220922,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,20220921,17,17,930,0.6383095030052813,0,15,0,0,0,0,0,0.0,0.8824,0.0,0.0,0.0,0.0,0.0
3476,20220922,4,4,8,0.13015749056358195,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,20220917,14,12,246,1.0,0,12,0,0,0,0,0,0.0,0.8571,0.0,0.0,0.0,0.0,0.0
3479,20220919,25,25,807,0.8934665020760858,0,22,0,0,0,0,0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
3480,20220917,40,40,619,0.42821731258676576,0,16,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
3480,20220919,4,4,220,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3480,20220920,9,9,360,0.6082170118298208,0,9,0,0,0,9,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3481,20220919,6,6,12,0.25641025641025644,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,20220918,6,6,984,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3483,20220920,6,6,456,0.31143328975999157,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3483,20220921,11,11,309,0.2559341998780465,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
3484,20220916,12,12,84,0.016640279937052197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,20220917,10,6,2040,1.0,0,6,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
3484,20220918,30,22,1844,0.4077444419283585,0,20,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
3484,20220920,7,7,178,0.10326607966897806,0,4,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
3484,20220921,9,9,18,0.08547008547008547,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,20220922,30,30,8530,0.9793248945147679,0,29,0,0,0,0,0,0.0,0.9667,0.0,0.0,0.0,0.0,0.0
3485,20220916,34,22,1220,0.9595127301338781,0,22,0,0,0,0,0,0.0,0.6471,0.0,0.0,0.0,0.0,0.0
3485,20220917,1,1,15,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3485,20220918,11,11,2383,1.0,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3485,20220919,7,7,84,0.3002923298203951,0,1,0,0,0,0,0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0
3485,20220920,16,16,1000,1.0,0,16,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3485,20220922,13,13,981,1.0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3486,20220917,18,18,1692,1.0,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3486,20220918,29,29,257,0.3488062344286191,0,18,0,0,0,0,0,0.0,0.6207,0.0,0.0,0.0,0.0,0.0
3488,20220918,12,12,66,0.13766416146688196,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,20220919,5,5,113,0.2068985667542767,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3490,20220917,25,10,130,0.055834358550376065,0,10,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
3490,20220918,75,75,2616,0.3732485290965989,3,42,0,0,0,0,0,0.04,0.56,0.0,0.0,0.0,0.0,0.0
3490,20220921,29,29,1798,0.834069437852857,0,29,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3491,20220922,3,3,165,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3493,20220916,24,24,42,0.06141524857550324,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,20220918,3,3,36,0.11178388448998604,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3494,20220916,18,14,860,0.45405790218180603,0,8,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
3494,20220920,1,1,275,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3496,20220916,8,8,64,0.027066712680078226,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3496,20220917,39,39,1503,0.5486780457291367,0,27,0,0,0,0,0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0
3496,20220918,15,15,105,0.21451721445130525,0,3,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
3496,20220919,15,6,534,0.5540235179870895,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
3496,20220922,34,34,1124,0.4039635648226019,6,19,0,0,0,0,0,0.1765,0.5588,0.0,0.0,0.0,0.0,0.0
3497,20220921,12,12,282,1.0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3497,20220922,12,12,69,0.5068411735162247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,20220918,3,3,93,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3499,20220920,6,6,12,0.01447596988998263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,20220915,4,4,1744,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3500,20220916,8,8,472,0.24758707511540073,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3501,20220916,15,15,1143,1.0,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3501,20220917,5,5,556,1.0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3501,20220918,5,5,541,1.0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3501,20220919,20,20,2017,0.5858522885710871,0,11,0,0,0,0,0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
3501,20220920,32,20,1832,0.7023865921136194,0,12,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
3502,20220915,9,9,90,0.34384348244679025,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3502,20220916,42,42,498,0.7398790886410634,0,30,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
3502,20220917,18,18,162,0.508298755186722,0,9,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3502,20220919,20,20,173,0.4272644451045372,0,11,0,0,0,0,0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
3502,20220920,9,9,822,0.3862977961277344,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3504,20220915,6,6,126,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3504,20220916,26,20,1666,0.7843233412182304,0,17,0,0,0,0,0,0.0,0.6538,0.0,0.0,0.0,0.0,0.0
3504,20220917,3,3,6,0.4000000000000001,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,20220918,7,7,26,0.15489361514246625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,20220920,33,30,7644,1.0,3,30,0,3,0,0,0,0.0909,0.9091,0.0,0.0909,0.0,0.0,0.0
3504,20220921,14,12,510,0.7858422939068102,3,9,0,3,0,0,0,0.2143,0.6429,0.0,0.2143,0.0,0.0,0.0
3504,20220922,31,31,503,0.3749961371306124,0,8,0,0,0,0,0,0.0,0.2581,0.0,0.0,0.0,0.0,0.0
3505,20220915,6,6,174,0.6236559139784946,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3505,20220917,63,63,1028,0.45062732531079736,0,23,0,0,0,0,0,0.0,0.3651,0.0,0.0,0.0,0.0,0.0
3505,20220921,12,12,84,0.3387086558454038,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3505,20220922,36,36,398,0.3251277693166115,0,21,0,0,0,0,0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0
3508,20220916,8,8,1128,0.6450096704499519,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3508,20220917,26,23,1560,1.0,0,23,0,0,0,0,0,0.0,0.8846,0.0,0.0,0.0,0.0,0.0
3508,20220918,12,12,1356,0.49551371378682835,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3510,20220916,18,18,36,0.010683700631859657,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,20220917,40,40,113,0.22502934497618635,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,20220918,9,9,108,0.6767018399490213,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
3510,20220919,9,9,783,0.7779038465816814,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
3510,20220920,54,51,646,0.4550561083808735,0,21,0,0,0,0,0,0.0,0.3889,0.0,0.0,0.0,0.0,0.0
3510,20220921,9,9,144,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3513,20220916,16,7,343,0.48641675403516277,0,7,0,0,0,0,0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0
3513,20220917,35,32,3993,0.7508569717881225,0,32,0,0,0,0,0,0.0,0.9143,0.0,0.0,0.0,0.0,0.0
3513,20220918,41,35,1117,0.3417432043619512,0,35,0,0,0,0,0,0.0,0.8537,0.0,0.0,0.0,0.0,0.0
3513,20220919,30,30,2409,0.538250258990972,0,24,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
3513,20220921,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,20220922,9,9,348,0.3358651455538846,0,3,0,3,3,0,0,0.0,0.3333,0.0,0.3333,0.3333,0.0,0.0
3514,20220918,27,27,300,0.13849297946121036,0,7,0,0,0,0,0,0.0,0.2593,0.0,0.0,0.0,0.0,0.0
3514,20220920,30,30,800,0.6396072112754789,0,25,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
3514,20220921,10,8,84,0.7801043561605028,0,6,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
3515,20220916,3,0,0,0.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3515,20220917,16,16,1158,0.8753421834377233,0,16,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3515,20220918,23,23,1307,0.453068095047869,0,11,0,0,0,0,0,0.0,0.4783,0.0,0.0,0.0,0.0,0.0
3515,20220920,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,20220921,6,6,510,0.7289879931389366,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,20220921,26,23,1718,0.5711574999205177,0,26,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,20220922,17,17,70,0.24240582065111085,0,14,0,0,0,0,0,0.0,0.8235,0.0,0.0,0.0,0.0,0.0
3518,20220918,35,35,3695,0.8837811490177373,0,35,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3518,20220919,31,31,1883,0.5020744516139911,0,25,0,0,0,0,0,0.0,0.8065,0.0,0.0,0.0,0.0,0.0
3518,20220920,4,4,20,0.3070774516056815,0,1,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
